yolo_disease,yolo_insect,tabnet_disease,tabnet_insect,is_disease,is_insect
0.0,0,0.9350364398611768,0.06190429204503367,0,0
0.0,2,0.3234428601732843,0.46310554021893147,0,1
0.0,0,0.1311901661251369,0.7526821392168906,0,0
0.18047057541969824,0,0.7808594318245309,0.5326330403680138,1,0
0.0,0,0.6077217894889894,0.7213899680426037,1,1
0.0,0,0.960186612958507,0.1556872684941042,1,1
0.0413943002555416,0,0.8855661637527305,0.7947756394729023,1,1
0.0,1,0.12058136299394895,0.5799731134921849,0,1
0.0,0,0.8435240957000957,0.5376867574086233,1,0
0.0,0,0.054655789379319475,0.4566641742440066,0,0
0.0,2,0.395939689244345,0.33957090319736805,0,1
0.0,1,0.1257945427582846,0.9356187342056855,0,0
0.0,1,0.21754870101286528,0.48733735749610274,0,0
0.0,0,0.8462854517546562,0.1458979081332984,1,0
0.025599613118879302,0,0.3684459058846278,0.6978439150162916,1,1
0.003222371828172192,1,0.9049740214403721,0.43868960117899913,1,1
0.21558222748010125,2,0.4049228749538798,0.005664732690464747,1,1
0.0,2,0.16109108902057845,0.6335810221138358,0,1
0.06575579321743716,1,0.3555696981581189,0.2006220002155551,1,1
0.0,0,0.27095859619266527,0.42953946749694216,0,0
0.0,0,0.15918516688841644,0.5856327238404954,0,0
0.0,0,0.7257128366729009,0.6737544647119437,1,1
0.0,2,0.20332629220375653,0.9881817682515915,0,1
0.11170871527419442,0,0.45973337905923517,0.31261516002536394,1,0
0.11516055369334177,0,0.05443978293707774,0.5181000331925335,1,1
0.0843640255135645,0,0.8568659828608506,0.4837292932449049,1,0
0.021669372108981302,0,0.23749431753416383,0.5646066120917692,1,0
0.0,0,0.7898868497441957,0.3296997213292735,1,0
0.09925138390362659,2,0.663789257182758,0.5213768518652674,1,1
0.0,0,0.31773174934589354,0.1225632271699083,0,0
0.0,1,0.3310074287947482,0.8579890799309146,0,1
0.12223008773900662,0,0.29384227480248415,0.26547329733055947,1,0
0.0,0,0.5605343398652982,0.9108040622682153,0,1
0.27723302827664736,1,0.8393910222186167,0.699653208306313,1,1
0.18364855551500986,0,0.40718284207251054,0.21267495452555507,1,0
0.13846484549942373,0,0.5559562006088548,0.38719131941730556,1,1
0.12214642121469145,1,0.6528676343991812,0.5596542715806485,1,1
0.0,2,0.007156236243180736,0.03069966738450547,0,1
0.029098286005957874,0,0.2713469695445061,0.18249172764694588,1,0
0.24938246121874108,2,0.039119108907502476,0.9263521020648745,1,1
0.06654665190247691,0,0.04914293705783079,0.3028865233662368,1,1
0.15583975310679926,1,0.7827328700889467,0.930414677482488,1,0
0.0,2,0.27896337323264275,0.0808302803006885,0,1
0.0,0,0.09936055895822404,0.22415494028995253,0,0
0.0,1,0.19944706903268894,0.5400545092328083,0,0
0.0,2,0.22601257966601507,0.5158322861410566,0,0
0.0,0,0.4542361905349671,0.9048007862376315,0,1
0.2537872556432891,0,0.38182302334371665,0.9251532440323592,0,1
0.1516437428899623,0,0.026150076410296874,0.7085272808383801,0,1
0.007726993655271061,2,0.28279509702834604,0.5317770789100214,0,1
0.0,0,0.43454388090900053,0.5961706166537238,0,0
0.0,0,0.01485922492791425,0.21975315940327256,0,0
0.0,0,0.20393820442358712,0.8740381615831374,0,1
0.0,1,0.6968514310505336,0.33934739174851647,1,1
0.0,2,0.8932641842492888,0.5118120554654209,1,1
0.06105362288372992,0,0.5637942985339208,0.7228487625410462,0,1
0.13794434476861156,1,0.39741990679038586,0.19373948298633958,1,1
0.07423290405369598,0,0.8241620805652096,0.47558596062539793,1,0
0.028274810467736732,2,0.8796763956538886,0.4837854429525761,1,1
0.0,0,0.8357720632915024,0.1602999441792623,1,0
0.014549248437665023,2,0.36910739865004205,0.4479587942753357,1,1
0.0,1,0.421430441943895,0.8223422715594907,0,1
0.07280239753349885,0,0.17686475248833566,0.9751737258977419,1,1
0.0,2,0.3024273275870806,0.034815337704496074,0,1
0.0,1,0.8852459442376827,0.9817561025048505,1,1
0.0,0,0.7541417479044308,0.22477869533004757,1,0
0.0,2,0.7516996458717163,0.08525780333152155,1,1
0.1100991753811661,1,0.46266371842725607,0.2687195284735753,1,0
0.0,2,0.46168233883475573,0.5518093633006944,0,1
0.0,0,0.13723271196519204,0.22108379268745637,0,0
0.0,0,0.41141794020057554,0.12909050554765145,0,0
0.14630284631159948,1,0.5439155377750373,0.43418797262032904,1,1
0.13507517920798867,1,0.5397153957255824,0.5733186781379708,1,1
0.05416035221709277,0,0.663857899496149,0.4936906501571017,1,0
0.0691649150735986,0,0.4561509979827786,0.4060191127603564,1,0
0.08498475668060838,1,0.6331509778791458,0.251738322707468,1,1
0.0,0,0.5387113828882121,0.9549044123892795,0,1
0.0,0,0.036647753270115935,0.05361884254423788,0,0
0.0,0,0.6349073624944421,0.2830707048948635,1,0
0.04223508154016366,0,0.5785724683667345,0.26377545218668663,0,0
0.0,0,0.0354370128833329,0.7408249974704678,0,1
0.0,0,0.27072201380246297,0.5587018031449725,0,1
0.0,0,0.4284402588378977,0.9012479073936119,1,1
0.0,0,0.2880198024428663,0.2940543694337906,0,0
0.135518837742863,0,0.2673142569329653,0.6979662051440682,0,1
0.17794835885880816,0,0.3155499532190216,0.2919720842086879,1,0
0.02839161622005645,2,0.8574459549322383,0.40489828978665554,1,1
0.04169837156341293,0,0.8263304223250177,0.8850239984136828,1,1
0.014385321369041797,1,0.6823217296155549,0.22149984198877437,1,1
0.15072910841397394,0,0.2701532433778977,0.5047243111962926,1,0
0.0,0,0.5162059405043404,0.37595317287910457,1,0
0.0,0,0.43862651495418536,0.1791085600815817,0,0
0.0,0,0.3122354722836026,0.8628607027492604,0,1
0.0,0,0.9189840134719571,0.3286671205623366,1,0
0.0,0,0.7436076096023039,0.4457086200212226,1,1
0.0,0,0.23312574808014652,0.3819833280942616,0,0
0.0,0,0.9636746040888925,0.6360033254947461,1,1
0.0,0,0.4650072795440451,0.8503796409017766,0,1
0.0,0,0.9507450400594758,0.27300982044824296,0,0
0.2652859489226676,0,0.2980679216897236,0.8471383207609116,1,1
0.0,0,0.99311620736414,0.9843211743367659,1,1
0.0,0,0.16174257575916973,0.9764837846902704,0,1
0.04832021505549864,1,0.811694210191642,0.49801819072437503,1,1
0.0,1,0.5387350198078361,0.5339599225861015,0,1
0.0,0,0.8998371380674828,0.822073850238018,1,1
0.0,0,0.6635579813723977,0.7345856446240872,1,1
0.10041965076725644,0,0.6009507495029747,0.5308082114658049,1,0
0.0,1,0.8313349911097577,0.5747033201038485,1,1
0.023090582193828552,2,0.7464179939410293,0.7578688737342147,1,1
0.11202907158205279,0,0.130518657519882,0.20590336500822803,1,1
0.1454705493109536,0,0.3579074732433952,0.7492617245605872,1,1
0.07773531719019366,2,0.4358064770205585,0.5391109583970481,1,1
0.09378004805224883,1,0.9636833653960025,0.2876026566791884,1,1
0.0,2,0.21514634762573814,0.07385768915113444,0,1
0.0,0,0.1278267606402954,0.37829635830329034,0,0
0.0,1,0.7521477532003328,0.7047778195204326,1,1
0.0,0,0.5435867178426756,0.6425071773043716,0,1
0.0,2,0.133383083297837,0.17207272600636647,0,1
0.0,1,0.5363073751813145,0.5494301523885545,0,1
0.0,1,0.5189632456634886,0.4077594537141478,0,1
0.005593698699877747,2,0.1274963497164079,0.7651676407153385,0,1
0.07573659001122912,0,0.26507310188099487,0.28343292522640984,0,0
0.049678751026717836,0,0.24069039646311863,0.5341528046150003,1,0
0.0,2,0.3113292113571219,0.5724754686360692,0,1
0.07335771136025657,0,0.23089209512909392,0.3204762992332991,0,0
0.0,0,0.8390907067772478,0.7602447423142349,1,1
0.0,2,0.6630631854635428,0.3504854235215452,1,1
0.09750991050597083,1,0.962705717549441,0.953939071057881,1,1
0.0,0,0.23483724274478723,0.7516561695261501,0,1
0.019706128621293163,1,0.05008438459637343,0.5825349674917157,1,1
0.0,2,0.2613793951187414,0.00370014891091075,0,1
0.12377528711054207,0,0.17412858434840106,0.661346284807649,1,1
0.0,0,0.9891240924175894,0.3783330921998159,1,0
0.14584656089233378,1,0.34800214163395327,0.09077824048810579,1,1
0.0,0,0.5939152998770448,0.3555581645724488,1,0
0.034127254177306846,0,0.8902993235982432,0.4199351703756812,1,0
0.207869729779875,0,0.4304078513056333,0.29896487481118084,1,0
0.0,0,0.8927567364845482,0.23262725456109656,1,0
0.07886870781420204,1,0.3492410856222987,0.2127506634618943,1,1
0.0,2,0.16659058815285266,0.6186550058078643,1,1
0.019767385165342283,0,0.6283891551274958,0.42030762191182114,1,0
0.0,0,0.6609615158761374,0.8657360673723298,1,0
0.0,0,0.08354732748663563,0.28800051597789433,0,1
0.14441677978863704,0,0.025944589455089928,0.3130170009891887,1,0
0.0640224180082168,0,0.2528033942446649,0.6820633387634398,1,1
0.042531730496860015,0,0.45653877259958286,0.04035608326025453,1,0
0.07765973651381003,0,0.3008483542174979,0.6086497510881075,1,1
0.06117246297876995,0,0.8547388757508936,0.7055530255838905,1,1
0.027357646959986364,1,0.5140689133371271,0.20146786021786722,1,1
0.0,1,0.9992898508543,0.3092023748723497,1,1
0.0,1,0.6410006269165132,0.3414056279942499,1,0
0.030894539649372665,0,0.736363413246717,0.01728646934448108,1,0
0.04047932996744663,1,0.44813627160225844,0.3519811305009104,1,1
0.0,0,0.14738978169041728,0.39910256584296877,0,0
0.10852911420214918,0,0.04910889593072554,0.5315500256782704,0,0
0.05453880891843248,2,0.3721429220126867,0.24773845622506052,1,0
0.0,2,0.8815779900879966,0.99302840655013,1,1
0.032452912323116825,2,0.9074922774582775,0.3898509711502075,1,1
0.0,1,0.6489366073769557,0.5334275989671854,1,1
0.08280847326257931,2,0.3568235831826986,0.2951112682674556,1,1
0.0,0,0.470544646481202,0.46999903590217584,0,0
0.0,1,0.12318946588091717,0.10245057423890758,0,1
0.0879042048988136,1,0.04330854041328025,0.25587240026205016,1,1
0.16548304410330777,0,0.9793545027791135,0.6737516123605748,0,0
0.0,0,0.8502493958327337,0.3475559643710664,1,0
0.0,0,0.4200371575215972,0.2818440681495482,0,0
0.07317051683814647,2,0.9100742366228716,0.5707229589630796,1,1
0.09415492567380401,1,0.4175844117877099,0.1970048782028665,1,1
0.0,0,0.032132970749537804,0.9571118698801087,0,1
0.11193745361498716,2,0.6953474384530606,0.7256957195583227,1,1
0.008555735291650227,0,0.5538078914319654,0.7032442128055288,0,1
0.0,2,0.8626413835476007,0.7993653902548068,0,1
0.0,1,0.12698429470253159,0.6165586839679765,1,1
0.0,0,0.9305167682535292,0.5071836469628032,1,0
0.06010815841441575,1,0.3547405255707461,0.43214318024443765,1,1
0.10536423932503251,0,0.3102152282243159,0.7460718568410424,1,1
0.0,0,0.5591349430354541,0.18471636543944359,0,1
0.258667333516058,0,0.5119112053848238,0.5831243129402502,0,0
0.0,1,0.8507861870645487,0.07212145201942843,0,1
0.0,0,0.7266603247996718,0.4356999003682378,1,0
0.09403961426079693,1,0.6232778793390488,0.9970329054652736,1,1
0.0,0,0.5184064746407836,0.5528182090238545,1,0
0.0,0,0.2579769841173307,0.8671278897458294,0,1
0.3177357615702673,0,0.6322695621655091,0.7800227029218113,1,1
0.06614632333836605,0,0.4004019005692694,0.44060694526199917,1,0
0.0,1,0.3432865830000196,0.6886755017179907,1,1
0.0,0,0.6636138967481575,0.8978518485611652,1,1
0.12481494201835042,0,0.8281165785964523,0.8177598768650632,1,1
0.0,2,0.04370500745647621,0.13893150643105712,0,1
0.0,0,0.16486207226566685,0.7703846815168438,0,1
0.2472925821035225,0,0.6257215850818935,0.4814870176370507,1,0
0.0,1,0.7024776766787515,0.8921280018257195,1,0
0.0,2,0.0380994307124366,0.2747501457336968,0,1
0.036284847234933824,0,0.16407289264177138,0.4689490636541893,1,0
0.1566095733830577,2,0.5353863201121447,0.4799102431946034,1,1
0.0,1,0.08317969625661858,0.46602373565889466,0,1
0.1412004393337445,0,0.24907756207542875,0.10756927732518484,1,1
0.2119356805555499,1,0.3738375705102933,0.2746691414222837,1,1
0.0,1,0.815957015716291,0.7878421708540546,0,1
0.08016114317826709,1,0.3181158751405293,0.21433414731498168,1,1
0.0,0,0.6423405175120755,0.7186275476453364,1,1
0.0,2,0.7244602503203703,0.1122207603108033,1,1
0.0,0,0.3855957611567127,0.1474792176940185,0,0
0.0,0,0.04475215479054351,0.06885751048503963,1,0
0.11863774538814795,2,0.794471685521957,0.326505017244864,1,1
0.0,2,0.8366428659634401,0.9633766475872036,1,1
0.160497821658853,0,0.6947875611846509,0.647444912263664,1,1
0.0,0,0.969975094912015,0.9304709605202391,1,1
0.09365747650113689,1,0.6313927260450679,0.7910747918671718,0,1
0.0,0,0.4731749888331922,0.8908179026014068,1,1
0.030924868641252833,0,0.9696062426746164,0.8187593991270523,1,1
0.01729273232505283,1,0.36516863318803894,0.0018763379868979024,1,1
0.12566458014531157,0,0.5719080540604884,0.6416920972327513,1,1
0.0,1,0.1978401189095328,0.6770777794650913,0,0
0.08593220617916036,2,0.6630833722544114,0.6491150319119553,1,1
0.0,0,0.6762168525532573,0.9730429232237571,1,1
0.18124266354845325,0,0.05826837187871314,0.5679632384602805,0,0
0.02549695985463984,0,0.45089877800010014,0.7247197652041489,1,1
0.0,0,0.32800815522896065,0.09507661435294645,0,1
0.18135644842071985,1,0.7707048495491294,0.9634972343708618,1,1
0.2343538266911928,0,0.009780341025561579,0.4487528524473109,1,0
0.0,0,0.16739654352302258,0.49800721457142916,0,1
0.0,0,0.07243436184024377,0.9933302377239046,0,1
0.0,0,0.25012477782062836,0.2025554463534157,0,0
0.0,1,0.6313088039152606,0.20517521391560967,1,1
0.10204401878754453,0,0.9428878310048289,0.6669503990970895,1,0
0.1422164416327214,2,0.29266713757559704,0.25403902230230313,1,1
0.030816967716628677,0,0.2578064528922843,0.40672533296129953,1,0
0.0,2,0.5978620463987433,0.6663444136117656,0,1
0.12285470209211694,0,0.28046578381990395,0.384234769334716,1,0
0.0,2,0.7505656896935087,0.8872889457101463,1,1
0.18643960417035105,1,0.5969180272161507,0.7200707676727002,0,1
0.0,2,0.7004023818117356,0.005578021002766498,1,1
0.0,1,0.2225178031865862,0.8085662001947947,0,1
0.0,0,0.16033974364421943,0.09062478704082422,0,0
0.0,2,0.38305838615785703,0.2263277391916848,0,1
0.0,1,0.6433360094852812,0.5196768924768008,1,1
0.03843010948869285,0,0.0343674577242169,0.03167568116168329,1,0
0.06226520860773922,0,0.36455477051603113,0.5998672304530819,1,0
0.16186173068647705,1,0.10044842804998366,0.14777268717171377,1,1
0.09481598016160254,0,0.15915160979259335,0.9475475029371476,1,1
0.1441763234866445,0,0.43297433814196695,0.45912097161951504,1,0
0.0,1,0.28031996188116626,0.8737348863750471,0,1
0.0,1,0.8012546864651512,0.009765949216669512,1,1
0.0,0,0.7122414520139266,0.05909799260925852,1,0
0.21396519464317648,0,0.48071488259680895,0.8671389278964731,1,1
0.0,0,0.8237651755815977,0.865579991242418,1,1
0.0,0,0.3139352493663453,0.7009768419189835,0,1
0.15757934971249665,1,0.8322778291889962,0.40880190402050376,1,1
0.0,0,0.3664570121992048,0.9870177683691028,0,1
0.0,2,0.8724529347248,0.15599261962526578,1,1
0.0,0,0.6397836931400339,0.40200037954486023,1,0
0.17878503487238917,0,0.15462851830592128,0.6167764116387081,1,1
0.0,1,0.6018285260501804,0.8253279134802706,1,1
0.0,1,0.3393769413631629,0.772769126043317,1,1
0.0,0,0.9318607031884697,0.1282492901892145,1,0
0.01917052115188868,0,0.1791328379338175,0.9359287834298413,1,1
0.0,0,0.24888163451969558,0.7327728939287318,0,1
0.0,0,0.513520920408261,0.8913037367060904,0,1
0.0,2,0.9387627506695767,0.2860806760831881,1,1
0.0,0,0.5001390778385401,0.7619484609940207,0,1
0.08504870091872266,0,0.1733732237088581,0.22812327636459762,0,0
0.18017437213395315,1,0.6765628651280079,0.19751903212575583,1,1
0.0,1,0.13420082049601145,0.3820843682168109,0,1
0.0,2,0.7434061215084601,0.7035952256967091,1,1
0.024724736631087083,2,0.6509053122004413,0.10537940888429731,1,0
0.18765147841055757,0,0.6351222277281878,0.968500611053813,1,0
0.0,2,0.4673396097200936,0.42149768123919673,0,1
0.018994017442442702,0,0.6119493412047267,0.8694429257232604,1,1
0.08687098190094523,0,0.032467824589804795,0.9477778374820875,1,1
0.1000001667622687,0,0.6412919987876716,0.3635446991732023,1,0
0.09464370787486442,0,0.635002301045141,0.7664548586914457,1,0
0.0,1,0.036145477124824854,0.6320795038345495,1,1
0.013439148199163704,1,0.7058157458991237,0.2637710348205098,1,0
0.004975592909957208,2,0.4246004828526031,0.4944325496174614,1,1
0.05364609092867814,2,0.04327819325766025,0.09345755815976053,1,1
0.03472902743666453,1,0.40637871131501846,0.6213950045408633,1,1
0.06734009276705866,1,0.18756931591981596,0.9700122091272929,1,1
0.014674104408439338,0,0.5828766151105746,0.06826895808218958,0,0
0.0,1,0.42885941309586484,0.38820802988392056,0,1
0.19860913053201878,0,0.697274053657342,0.9075508418295136,1,1
0.0,2,0.49335153380426267,0.20637200434574043,0,1
0.03588050266383847,0,0.2625312524208103,0.019221535089998354,1,0
0.2525248256020123,2,0.3563474507649457,0.6114625764192068,1,1
0.0,0,0.7380649427123339,0.5546382727204036,0,0
0.09103735574105767,0,0.2525410466542721,0.9546207042723827,1,1
0.0,2,0.36155939775859425,0.7739930877960092,1,1
0.0,1,0.37561033066581906,0.9008457791613008,0,1
0.04042016900602511,0,0.8201924682996703,0.8057022771753884,1,1
0.0,0,0.19988862779520278,0.8719587638672248,0,1
0.0,0,0.6227123480882985,0.5596176462220823,1,0
0.0,1,0.19388605694164684,0.8915055527372039,0,1
0.0,1,0.5788615506529664,0.8811095186705743,0,0
0.059452677423912415,0,0.7705203188315778,0.04605675007436494,1,0
0.0,1,0.6878464549667909,0.3697495444380945,1,1
0.09058709612390548,0,0.8322572465482357,0.5242069088585369,1,0
0.0,1,0.6500065542602311,0.2445660959439957,1,1
0.1596054901936405,1,0.9272349458099202,0.3009154346301063,1,1
0.0,0,0.3581937244600427,0.3321877165284153,0,0
0.0,1,0.3566182966607859,0.3632432426507127,0,1
0.0,0,0.8672386598457963,0.12124239913868473,1,0
0.027007932982167054,0,0.6024148296972763,0.7635083479926954,1,1
0.0,1,0.21428517777030975,0.4455361376062943,0,1
0.10025034080045064,0,0.014588708394300154,0.709120685265208,0,1
0.06329811924912469,0,0.39472524260366837,0.5345821300401136,1,0
0.0626688107298211,0,0.6768959630790241,0.43786168136824455,1,0
0.0,2,0.23481644039724148,0.018865793401758535,0,1
0.0,2,0.07473043503259713,0.8366716471706159,0,1
0.0866184253772741,1,0.6959883480553559,0.5100121567315276,1,1
0.0,2,0.5861691126335479,0.26281904474915974,0,1
0.0787948478791308,1,0.5592814013365177,0.052561452507582596,1,1
0.1310362185034547,2,0.9144179101282554,0.0023839961320153424,1,1
0.0,2,0.6293277034667878,0.3627482069338295,1,1
0.0,1,0.9331959164016271,0.7189631671818939,1,1
0.08932193279473073,0,0.40672411277381093,0.9499094147943563,1,1
0.0715148383330366,0,0.02711280656568993,0.1768373461315349,1,0
0.0,0,0.05963647466324118,0.2617056396579909,0,0
0.0,0,0.9060023535374578,0.38506095378337635,1,0
0.09141367640639461,1,0.11376729837021071,0.8741312566843228,1,1
0.03721293865869076,0,0.6483375727866607,0.6097483707859501,1,1
0.059799033383671166,0,0.13641040542690008,0.5399435561063922,1,0
0.12657919921298202,0,0.15502587209295815,0.10896288272260912,1,0
0.0,0,0.6857843062754089,0.7700335213323447,1,1
0.0,0,0.12475085059839308,0.2847094778733148,0,0
0.0,0,0.5661004574053612,0.2015398240870333,0,0
0.0,0,0.6932487123626557,0.8763636078911875,1,1
0.0,0,0.3936075652539168,0.3734031315473656,0,0
0.13218485666594604,1,0.956306005252411,0.01867354345200345,1,1
0.0,0,0.2649682055748911,0.8805579430242693,0,0
0.0,0,0.47355165975789815,0.5084425045023934,0,0
0.0,1,0.44114887867204733,0.6514306858848145,0,1
0.017629643117090935,1,0.7679797963514339,0.8172559612874306,1,1
0.12062732383164293,1,0.20587057385037988,0.7845031827216353,1,1
0.13851504754305694,0,0.14487856153771006,0.8919705381455356,1,1
0.13305741916387326,1,0.704925925751655,0.5137065769650191,1,1
0.011373666722651506,0,0.5365421897774445,0.004824256250044012,1,0
0.06572964987940305,1,0.25477685316471876,0.8427481327135836,1,1
0.0,1,0.33011895835263305,0.6489536615147037,0,1
0.20659865056859283,1,0.5297482874356904,0.6990292087118833,1,1
0.0,0,0.3503043503180018,0.11245651134822332,0,0
0.0,1,0.8583028994695763,0.3271941148870886,0,0
0.0,0,0.32332511282316767,0.9465057890613379,0,1
0.0,0,0.030161459478852404,0.799158006935428,0,1
0.02657684673417723,0,0.3024133910332747,0.6950197547426533,1,1
0.0,0,0.8283135380848679,0.2606995142139855,1,0
0.011470381389569476,0,0.5320537985718183,0.7108448200154915,1,0
0.054323953304764167,0,0.9260659575868286,0.37023954470353104,1,0
0.047033211462671816,1,0.14252207504934855,0.4669671624103042,1,0
0.11275918199592345,0,0.3115370773150473,0.9032723205615026,0,1
0.014662638056638193,2,0.2959085441459609,0.04101476571592777,1,1
0.05465421371895968,1,0.407027377120164,0.49478401629094393,1,1
0.11142621371275828,0,0.3573194803102916,0.7127875739209169,1,1
0.0,1,0.12727025280505821,0.29031900945633393,0,1
0.0,0,0.03817268247067229,0.07066193540049215,0,0
0.0,0,0.5674592525092486,0.16210111770413205,0,0
0.0,0,0.8291230134376912,0.5766289007269516,1,0
0.16503904367345673,0,0.3205771965267288,0.23719240126817076,1,0
0.15215021640482929,0,0.15577107594880302,0.5460694018745366,1,0
0.0,1,0.1064151525599013,0.28031098807343635,0,1
0.2140673877003197,0,0.41836207003322134,0.06524728081165143,1,1
0.0,2,0.9748062912079692,0.42194178702528073,1,1
0.08032643756908908,1,0.23481538965642168,0.06603230140127736,1,1
0.0,2,0.22866422248062923,0.02866098900215186,0,1
0.0,0,0.6975890068026517,0.0620150774219852,1,0
0.0,0,0.44675680829421205,0.8928868262215263,0,1
0.12805186828501433,1,0.08958285744129524,0.2590769052115903,1,1
0.0,1,0.12255776165698318,0.38045938756169184,0,1
0.0,0,0.3141802784985275,0.13042510411322483,0,0
0.24362158158318653,0,0.14900287715990446,0.4532354947894385,1,0
0.0,0,0.9103996892014956,0.9765111837554205,1,1
0.08829565536218442,0,0.9566432678702916,0.7692366043462043,1,1
0.0,0,0.4837960517672203,0.13965076386457842,0,0
0.09223623132568168,0,0.6879039156999114,0.6942498778704592,1,1
0.1387083959413336,1,0.8435533587092235,0.1942840728016889,1,1
0.11094577884823735,0,0.3823404328699027,0.7175280658172254,1,1
0.2025074396324445,1,0.17106139882360416,0.8550390006692531,1,1
0.015926349284425864,0,0.5810712477021679,0.8797181026504945,1,1
0.0,2,0.40782025294246194,0.7842211730669562,1,1
0.04352864046102206,1,0.24977859675960112,0.8917112447321716,1,1
0.0,0,0.676943412664253,0.467445075755635,1,0
0.0,2,0.5507811692244368,0.595276404383543,0,1
0.0,0,0.41676098363808456,0.9670169582563668,0,0
0.15578419056842802,2,0.57694768545427,0.6604024844084861,1,1
0.12793110891461246,0,0.027707274557108308,0.8950853351713713,0,1
0.08953797657997489,2,0.17934704509423594,0.3360200006580637,1,0
0.2063720365750119,0,0.3047893734385897,0.2630365865196099,1,0
0.14451220636252304,1,0.25545976221410327,0.19306441224655357,1,1
0.26031499512187856,0,0.5402711248182485,0.014571809888927145,1,0
0.2407319973959693,1,0.49920042622433813,0.4613244128688192,1,1
0.0,0,0.4327319608955509,0.8096747975812942,0,1
0.02972369078751977,0,0.3429307885649042,0.16329770394101484,1,0
0.120630270448827,1,0.3607433669500246,0.23489224396521236,1,1
0.0,1,0.1815199021883972,0.26807309884455865,0,1
0.06705914861032136,2,0.8904256490878348,0.18768931384078402,0,1
0.0,1,0.2561366106138555,0.30115557180841057,0,1
0.1250182842054151,2,0.9734497307294738,0.5787124307883008,1,1
0.008993344360697986,1,0.9887955787974323,0.5487621328579873,1,1
0.0,2,0.8793625931181314,0.6164603850788308,1,1
0.06273694747686621,0,0.007959490278482972,0.3833313667065309,1,0
0.05900071717566036,2,0.4762880352588461,0.2797937624508293,1,1
0.04173534809763151,2,0.7986281559830706,0.13259564849100225,1,1
0.0,2,0.8824281371236322,0.912619696658523,1,1
0.0,2,0.9696170487886944,0.7555059265395492,1,1
0.0,0,0.5626508641304234,0.16518260504924864,0,0
0.0,0,0.8905969126693466,0.8735960469932437,1,1
0.047902317796625425,0,0.7565737950974943,0.792051647950576,0,1
